Date,Adj Close
2021-03-31,45.0
2021-04-01,45.779998779296875
2021-04-05,49.61000061035156
2021-04-06,56.22999954223633
2021-04-07,58.0
2021-04-08,56.0
2021-04-09,53.650001525878906
2021-04-12,51.380001068115234
2021-04-13,51.349998474121094
2021-04-14,48.58000183105469
2021-04-15,47.45000076293945
2021-04-16,45.97999954223633
2021-04-19,42.08000183105469
2021-04-20,41.0
2021-04-21,41.86000061035156
2021-04-22,44.15999984741211
2021-04-23,46.369998931884766
2021-04-26,47.75
2021-04-27,46.63999938964844
2021-04-28,45.400001525878906
2021-04-29,45.150001525878906
2021-04-30,44.70000076293945
2021-05-03,46.11000061035156
2021-05-04,45.650001525878906
2021-05-05,42.0099983215332
2021-05-06,38.97999954223633
2021-05-07,36.13999938964844
2021-05-10,34.79999923706055
2021-05-11,40.459999084472656
2021-05-12,35.220001220703125
2021-05-13,34.29999923706055
2021-05-14,38.119998931884766
2021-05-17,37.90999984741211
2021-05-18,38.5
2021-05-19,38.369998931884766
2021-05-20,37.02000045776367
2021-05-21,37.529998779296875
2021-05-24,37.5
2021-05-25,37.08000183105469
2021-05-26,37.97999954223633
2021-05-27,38.0
2021-05-28,38.0
2021-06-01,38.529998779296875
2021-06-02,39.959999084472656
2021-06-03,39.599998474121094
2021-06-04,39.650001525878906
2021-06-07,41.66999816894531
2021-06-08,43.36000061035156
2021-06-09,43.40999984741211
2021-06-10,44.150001525878906
2021-06-11,46.95000076293945
2021-06-14,42.97999954223633
2021-06-15,42.91999816894531
2021-06-16,43.40999984741211
2021-06-17,43.150001525878906
2021-06-18,44.13999938964844
2021-06-21,42.869998931884766
2021-06-22,42.43000030517578
2021-06-23,43.08000183105469
2021-06-24,43.959999084472656
2021-06-25,42.560001373291016
2021-06-28,41.970001220703125
2021-06-29,40.7400016784668
2021-06-30,39.560001373291016
2021-07-01,39.04999923706055
2021-07-02,40.06999969482422
2021-07-06,40.630001068115234
2021-07-07,39.25
2021-07-08,39.29999923706055
2021-07-09,40.029998779296875
2021-07-12,39.540000915527344
2021-07-13,38.880001068115234
2021-07-14,37.84000015258789
2021-07-15,38.810001373291016
2021-07-16,38.13999938964844
2021-07-19,38.13999938964844
2021-07-20,39.40999984741211
2021-07-21,39.220001220703125
2021-07-22,40.2599983215332
2021-07-23,39.09000015258789
2021-07-26,39.08000183105469
2021-07-27,38.0099983215332
2021-07-28,37.790000915527344
2021-07-29,36.220001220703125
2021-07-30,35.59000015258789
2021-08-02,36.119998931884766
2021-08-03,35.68000030517578
2021-08-04,43.310001373291016
2021-08-05,40.86000061035156
2021-08-06,40.04999923706055
2021-08-09,39.900001525878906
2021-08-10,37.279998779296875
2021-08-11,37.709999084472656
2021-08-12,38.79999923706055
2021-08-13,38.4900016784668
2021-08-16,37.88999938964844
2021-08-17,37.0099983215332
2021-08-18,36.41999816894531
2021-08-19,35.45000076293945
2021-08-20,36.529998779296875
2021-08-23,36.13999938964844
2021-08-24,37.650001525878906
