Date,Adj Close
2020-11-20,25.100000381469727
2020-11-23,27.950000762939453
2020-11-24,27.0
2020-11-25,26.760000228881836
2020-11-27,27.969999313354492
2020-11-30,27.059999465942383
2020-12-01,27.399999618530273
2020-12-02,28.0
2020-12-03,27.950000762939453
2020-12-04,27.700000762939453
2020-12-07,26.989999771118164
2020-12-08,26.18000030517578
2020-12-09,25.559999465942383
2020-12-10,25.600000381469727
2020-12-11,25.40999984741211
2020-12-14,25.469999313354492
2020-12-15,25.440000534057617
2020-12-16,25.9950008392334
2020-12-17,26.9950008392334
2020-12-18,26.959999084472656
2020-12-21,26.489999771118164
2020-12-22,27.360000610351562
2020-12-23,26.989999771118164
2020-12-24,26.940000534057617
2020-12-28,27.579999923706055
2020-12-29,27.510000228881836
2020-12-30,27.799999237060547
2020-12-31,27.440000534057617
2021-01-04,27.020000457763672
2021-01-05,26.40999984741211
2021-01-06,25.809999465942383
2021-01-07,25.299999237060547
2021-01-08,25.010000228881836
2021-01-11,25.549999237060547
2021-01-12,25.209999084472656
2021-01-13,25.020000457763672
2021-01-14,25.8700008392334
2021-01-15,25.489999771118164
2021-01-19,25.149999618530273
2021-01-20,26.299999237060547
2021-01-21,26.06999969482422
2021-01-22,26.799999237060547
2021-01-25,27.079999923706055
2021-01-26,26.440000534057617
2021-01-27,25.149999618530273
2021-01-28,25.739999771118164
2021-01-29,26.09000015258789
2021-02-01,26.520000457763672
2021-02-02,26.56999969482422
2021-02-03,26.329999923706055
2021-02-04,27.0
2021-02-05,27.600000381469727
2021-02-08,28.0
2021-02-09,27.959999084472656
2021-02-10,27.940000534057617
2021-02-11,27.59000015258789
2021-02-12,27.81999969482422
2021-02-16,27.989999771118164
2021-02-17,27.719999313354492
2021-02-18,28.059999465942383
2021-02-19,27.989999771118164
2021-02-22,27.290000915527344
2021-02-23,26.420000076293945
2021-02-24,26.649999618530273
2021-02-25,26.209999084472656
2021-02-26,26.149999618530273
2021-03-01,27.600000381469727
2021-03-02,26.559999465942383
2021-03-03,26.3700008392334
2021-03-04,25.510000228881836
2021-03-05,26.68000030517578
2021-03-08,25.5
2021-03-09,27.209999084472656
2021-03-10,27.770000457763672
2021-03-11,28.315000534057617
2021-03-12,28.979999542236328
2021-03-15,28.520000457763672
2021-03-16,27.0
2021-03-17,27.739999771118164
2021-03-18,25.6200008392334
2021-03-19,25.770000457763672
2021-03-22,25.81999969482422
2021-03-23,25.229999542236328
2021-03-24,24.68000030517578
2021-03-25,24.84000015258789
2021-03-26,24.56999969482422
2021-03-29,24.030000686645508
2021-03-30,24.799999237060547
2021-03-31,24.959999084472656
2021-04-01,25.030000686645508
2021-04-05,25.530000686645508
2021-04-06,25.8700008392334
2021-04-07,25.950000762939453
2021-04-08,25.860000610351562
2021-04-09,25.84000015258789
2021-04-12,26.100000381469727
2021-04-13,25.84000015258789
2021-04-14,25.93000030517578
2021-04-15,25.809999465942383
2021-04-16,26.290000915527344
2021-04-19,26.079999923706055
2021-04-20,25.709999084472656
2021-04-21,25.290000915527344
2021-04-22,24.940000534057617
2021-04-23,25.729999542236328
2021-04-26,26.209999084472656
2021-04-27,26.190000534057617
2021-04-28,25.479999542236328
2021-04-29,25.65999984741211
2021-04-30,25.760000228881836
2021-05-03,25.309999465942383
2021-05-04,24.719999313354492
2021-05-05,23.43000030517578
2021-05-06,23.540000915527344
2021-05-07,24.610000610351562
2021-05-10,24.030000686645508
2021-05-11,24.670000076293945
2021-05-12,23.790000915527344
2021-05-13,21.600000381469727
2021-05-14,22.5
2021-05-17,22.0
2021-05-18,22.989999771118164
2021-05-19,23.030000686645508
2021-05-20,23.59000015258789
2021-05-21,23.809999465942383
2021-05-24,23.8700008392334
2021-05-25,24.0
2021-05-26,24.15999984741211
2021-05-27,24.059999465942383
2021-05-28,24.100000381469727
2021-06-01,24.299999237060547
2021-06-02,24.43000030517578
2021-06-03,24.459999084472656
2021-06-04,25.100000381469727
2021-06-07,25.209999084472656
2021-06-08,25.3799991607666
2021-06-09,24.829999923706055
2021-06-10,24.459999084472656
2021-06-11,24.6200008392334
2021-06-14,23.860000610351562
2021-06-15,23.850000381469727
2021-06-16,23.920000076293945
2021-06-17,23.93000030517578
2021-06-18,23.389999389648438
2021-06-21,23.389999389648438
2021-06-22,23.6299991607666
2021-06-23,23.739999771118164
2021-06-24,23.850000381469727
2021-06-25,24.739999771118164
2021-06-28,25.079999923706055
2021-06-29,24.93000030517578
2021-06-30,24.229999542236328
2021-07-01,24.34000015258789
2021-07-02,24.420000076293945
2021-07-06,24.18000030517578
2021-07-07,23.920000076293945
2021-07-08,23.90999984741211
2021-07-09,24.059999465942383
2021-07-12,23.8799991607666
2021-07-13,23.469999313354492
2021-07-14,23.030000686645508
2021-07-15,22.479999542236328
2021-07-16,22.6200008392334
2021-07-19,22.25
2021-07-20,22.75
2021-07-21,22.6299991607666
2021-07-22,22.8700008392334
2021-07-23,22.790000915527344
2021-07-26,22.59000015258789
2021-07-27,22.399999618530273
2021-07-28,22.989999771118164
2021-07-29,23.40999984741211
2021-07-30,23.700000762939453
2021-08-02,23.329999923706055
2021-08-03,23.190000534057617
2021-08-04,23.239999771118164
2021-08-05,23.15999984741211
2021-08-06,23.030000686645508
2021-08-09,22.719999313354492
2021-08-10,23.780000686645508
2021-08-11,24.56999969482422
2021-08-12,24.600000381469727
2021-08-13,24.399999618530273
2021-08-16,24.0
2021-08-17,23.030000686645508
2021-08-18,22.610000610351562
2021-08-19,22.389999389648438
2021-08-20,22.899999618530273
2021-08-23,23.860000610351562
2021-08-24,25.1299991607666
2021-08-25,25.43000030517578
2021-08-26,24.959999084472656
2021-08-27,24.65999984741211
2021-08-30,24.950000762939453
2021-08-31,24.459999084472656
2021-09-01,24.93000030517578
2021-09-02,25.479999542236328
2021-09-03,25.8799991607666
2021-09-07,25.969999313354492
2021-09-08,25.200000762939453
2021-09-09,25.139999389648438
2021-09-10,24.81999969482422
2021-09-13,24.920000076293945
2021-09-14,24.450000762939453
2021-09-15,24.90999984741211
2021-09-16,25.520000457763672
2021-09-17,25.239999771118164
2021-09-20,24.559999465942383
2021-09-21,25.299999237060547
2021-09-22,25.809999465942383
2021-09-23,25.799999237060547
2021-09-24,26.170000076293945
2021-09-27,26.219999313354492
2021-09-28,26.520000457763672
2021-09-29,26.280000686645508
2021-09-30,26.149999618530273
2021-10-01,26.270000457763672
2021-10-04,25.799999237060547
2021-10-05,25.799999237060547
2021-10-06,25.829999923706055
2021-10-07,25.889999389648438
2021-10-08,25.690000534057617
2021-10-11,25.239999771118164
2021-10-12,25.309999465942383
2021-10-13,25.510000228881836
2021-10-14,25.84000015258789
2021-10-15,26.149999618530273
2021-10-18,25.969999313354492
2021-10-19,25.90999984741211
2021-10-20,25.899999618530273
2021-10-21,26.059999465942383
2021-10-22,26.0
2021-10-25,25.969999313354492
2021-10-26,25.75
2021-10-27,25.06999969482422
2021-10-28,24.860000610351562
2021-10-29,24.700000762939453
2021-11-01,25.450000762939453
2021-11-02,25.959999084472656
2021-11-03,26.8700008392334
2021-11-04,26.6200008392334
2021-11-05,26.959999084472656
2021-11-08,27.280000686645508
2021-11-09,27.040000915527344
2021-11-10,24.1200008392334
2021-11-11,22.75
2021-11-12,23.059999465942383
2021-11-15,23.34000015258789
2021-11-16,23.68000030517578
2021-11-17,23.209999084472656
2021-11-18,22.579999923706055
2021-11-19,22.540000915527344
2021-11-22,21.969999313354492
2021-11-23,21.809999465942383
2021-11-24,21.90999984741211
2021-11-26,21.68000030517578
2021-11-29,21.489999771118164
2021-11-30,21.34000015258789
2021-12-01,20.729999542236328
2021-12-02,20.959999084472656
2021-12-03,20.889999389648438
2021-12-06,21.65999984741211
2021-12-07,22.540000915527344
2021-12-08,22.59000015258789
2021-12-09,22.079999923706055
2021-12-10,21.6299991607666
2021-12-13,22.18000030517578
2021-12-14,21.440000534057617
2021-12-15,21.68000030517578
2021-12-16,21.030000686645508
2021-12-17,22.110000610351562
2021-12-20,22.170000076293945
2021-12-21,23.170000076293945
2021-12-22,23.15999984741211
2021-12-23,23.56999969482422
2021-12-27,23.139999389648438
2021-12-28,23.360000610351562
2021-12-29,23.350000381469727
2021-12-30,23.270000457763672
2021-12-31,23.549999237060547
2022-01-03,23.270000457763672
2022-01-04,22.90999984741211
2022-01-05,22.15999984741211
2022-01-06,22.280000686645508
2022-01-07,21.600000381469727
2022-01-10,21.649999618530273
2022-01-11,22.5
2022-01-12,22.280000686645508
2022-01-13,21.290000915527344
2022-01-14,21.760000228881836
2022-01-18,20.899999618530273
2022-01-19,20.850000381469727
2022-01-20,20.700000762939453
2022-01-21,20.600000381469727
2022-01-24,21.1200008392334
2022-01-25,20.6299991607666
2022-01-26,20.709999084472656
2022-01-27,19.6299991607666
2022-01-28,20.790000915527344
2022-01-31,21.510000228881836
2022-02-01,21.469999313354492
2022-02-02,21.90999984741211
2022-02-03,21.290000915527344
2022-02-04,21.239999771118164
2022-02-07,21.510000228881836
2022-02-08,21.579999923706055
2022-02-09,22.579999923706055
2022-02-10,22.950000762939453
2022-02-11,22.200000762939453
2022-02-14,21.799999237060547
2022-02-15,22.610000610351562
2022-02-16,22.280000686645508
2022-02-17,22.0
2022-02-18,21.31999969482422
2022-02-22,21.6299991607666
2022-02-23,21.110000610351562
2022-02-24,21.389999389648438
2022-02-25,22.239999771118164
2022-02-28,21.8700008392334
2022-03-01,21.3700008392334
2022-03-02,20.030000686645508
2022-03-03,19.139999389648438
2022-03-04,19.3700008392334
2022-03-07,18.989999771118164
2022-03-08,18.3700008392334
2022-03-09,19.760000228881836
2022-03-10,19.3700008392334
2022-03-11,19.34000015258789
2022-03-14,19.059999465942383
2022-03-15,19.06999969482422
2022-03-16,20.110000610351562
2022-03-17,20.93000030517578
2022-03-18,21.43000030517578
2022-03-21,21.110000610351562
2022-03-22,21.670000076293945
2022-03-23,21.06999969482422
2022-03-24,21.459999084472656
2022-03-25,21.68000030517578
2022-03-28,21.860000610351562
2022-03-29,22.1200008392334
2022-03-30,22.100000381469727
2022-03-31,21.65999984741211
2022-04-01,21.899999618530273
2022-04-04,21.93000030517578
2022-04-05,21.81999969482422
2022-04-06,21.829999923706055
2022-04-07,22.030000686645508
2022-04-08,21.899999618530273
2022-04-11,21.799999237060547
2022-04-12,21.469999313354492
2022-04-13,22.139999389648438
2022-04-14,21.760000228881836
2022-04-18,21.520000457763672
2022-04-19,21.969999313354492
2022-04-20,22.18000030517578
2022-04-21,21.90999984741211
2022-04-22,21.309999465942383
2022-04-25,21.579999923706055
2022-04-26,20.920000076293945
2022-04-27,20.770000457763672
2022-04-28,20.809999465942383
2022-04-29,20.3799991607666
2022-05-02,20.549999237060547
2022-05-03,20.530000686645508
2022-05-04,20.739999771118164
2022-05-05,20.799999237060547
2022-05-06,20.149999618530273
2022-05-09,19.649999618530273
2022-05-10,19.6200008392334
2022-05-11,19.020000457763672
2022-05-12,19.299999237060547
2022-05-13,19.549999237060547
2022-05-16,19.549999237060547
2022-05-17,19.520000457763672
2022-05-18,19.229999542236328
2022-05-19,19.760000228881836
2022-05-20,20.170000076293945
2022-05-23,20.299999237060547
2022-05-24,20.350000381469727
2022-05-25,20.489999771118164
2022-05-26,20.399999618530273
2022-05-27,21.139999389648438
2022-05-31,21.299999237060547
2022-06-01,21.15999984741211
2022-06-02,21.959999084472656
2022-06-03,21.510000228881836
2022-06-06,23.860000610351562
2022-06-07,23.790000915527344
2022-06-08,23.860000610351562
2022-06-09,22.790000915527344
2022-06-10,22.43000030517578
2022-06-13,21.670000076293945
2022-06-14,20.829999923706055
2022-06-15,20.670000076293945
2022-06-16,19.43000030517578
2022-06-17,18.920000076293945
2022-06-21,20.149999618530273
2022-06-22,20.290000915527344
2022-06-23,19.979999542236328
2022-06-24,20.790000915527344
2022-06-27,20.639999389648438
2022-06-28,20.280000686645508
2022-06-29,20.049999237060547
2022-06-30,19.59000015258789
2022-07-01,19.649999618530273
2022-07-05,19.6200008392334
2022-07-06,18.950000762939453
2022-07-07,19.860000610351562
2022-07-08,19.610000610351562
2022-07-11,19.18000030517578
2022-07-12,18.65999984741211
2022-07-13,18.329999923706055
2022-07-14,17.979999542236328
2022-07-15,18.489999771118164
2022-07-18,18.34000015258789
2022-07-19,18.770000457763672
2022-07-20,18.950000762939453
2022-07-21,19.260000228881836
2022-07-22,18.860000610351562
2022-07-25,18.959999084472656
2022-07-26,18.719999313354492
2022-07-27,18.950000762939453
2022-07-28,19.079999923706055
2022-07-29,19.200000762939453
2022-08-01,19.079999923706055
2022-08-02,19.010000228881836
2022-08-03,18.139999389648438
2022-08-04,18.3700008392334
2022-08-05,18.530000686645508
2022-08-08,19.510000228881836
2022-08-09,18.90999984741211
2022-08-10,19.520000457763672
2022-08-11,19.989999771118164
2022-08-12,20.010000228881836
2022-08-15,20.270000457763672
2022-08-16,20.309999465942383
2022-08-17,19.700000762939453
2022-08-18,19.850000381469727
2022-08-19,19.360000610351562
2022-08-22,19.079999923706055
2022-08-23,18.610000610351562
2022-08-24,18.690000534057617
2022-08-25,18.709999084472656
2022-08-26,17.510000228881836
2022-08-29,17.170000076293945
2022-08-30,17.0
2022-08-31,16.90999984741211
2022-09-01,17.09000015258789
2022-09-02,16.920000076293945
2022-09-06,16.950000762939453
2022-09-07,15.920000076293945
2022-09-08,15.59000015258789
2022-09-09,15.65999984741211
2022-09-12,16.43000030517578
2022-09-13,15.390000343322754
2022-09-14,15.199999809265137
2022-09-15,15.079999923706055
2022-09-16,14.729999542236328
2022-09-19,9.829999923706055
2022-09-20,8.199999809265137
2022-09-21,7.320000171661377
2022-09-22,7.409999847412109
2022-09-23,7.340000152587891
2022-09-26,7.210000038146973
2022-09-27,7.150000095367432
2022-09-28,7.28000020980835
2022-09-29,7.090000152587891
2022-09-30,6.820000171661377
2022-10-03,7.369999885559082
2022-10-04,8.039999961853027
2022-10-05,7.150000095367432
2022-10-06,7.059999942779541
2022-10-07,6.960000038146973
2022-10-10,6.960000038146973
2022-10-11,6.699999809265137
2022-10-12,6.760000228881836
2022-10-13,6.829999923706055
2022-10-14,6.809999942779541
2022-10-17,6.989999771118164
2022-10-18,7.230000019073486
2022-10-19,6.619999885559082
2022-10-20,6.659999847412109
2022-10-21,6.590000152587891
2022-10-24,6.400000095367432
2022-10-25,7.090000152587891
2022-10-26,7.03000020980835
2022-10-27,6.679999828338623
2022-10-28,6.920000076293945
2022-10-31,6.880000114440918
2022-11-01,6.900000095367432
2022-11-02,6.300000190734863
2022-11-03,6.170000076293945
2022-11-04,6.260000228881836
2022-11-07,6.369999885559082
2022-11-08,6.190000057220459
2022-11-09,6.059999942779541
2022-11-10,6.96999979019165
2022-11-11,7.329999923706055
2022-11-14,6.900000095367432
2022-11-15,6.96999979019165
2022-11-16,6.28000020980835
2022-11-17,5.949999809265137
2022-11-18,6.019999980926514
2022-11-21,8.0
2022-11-22,7.980000019073486
2022-11-23,8.25
2022-11-25,8.149999618530273
2022-11-28,8.149999618530273
2022-11-29,7.96999979019165
2022-11-30,8.34000015258789
2022-12-01,8.789999961853027
2022-12-02,8.869999885559082
2022-12-05,8.9399995803833
2022-12-06,8.4399995803833
2022-12-07,8.329999923706055
2022-12-08,8.5600004196167
2022-12-09,8.489999771118164
2022-12-12,8.710000038146973
2022-12-13,9.170000076293945
2022-12-14,8.9399995803833
2022-12-15,8.59000015258789
2022-12-16,8.5
2022-12-19,8.319999694824219
2022-12-20,7.710000038146973
2022-12-21,8.1899995803833
2022-12-22,8.069999694824219
2022-12-23,7.929999828338623
2022-12-27,8.020000457763672
2022-12-28,7.789999961853027
2022-12-29,8.270000457763672
2022-12-30,8.329999923706055
2023-01-03,8.329999923706055
2023-01-04,8.449999809265137
2023-01-05,8.430000305175781
2023-01-06,8.460000038146973
2023-01-09,8.640000343322754
2023-01-10,17.25
2023-01-11,17.639999389648438
2023-01-12,18.280000686645508
2023-01-13,18.229999542236328
2023-01-17,17.43000030517578
2023-01-18,16.639999389648438
2023-01-19,16.81999969482422
2023-01-20,16.920000076293945
2023-01-23,17.299999237060547
2023-01-24,16.81999969482422
2023-01-25,16.799999237060547
2023-01-26,16.670000076293945
2023-01-27,17.09000015258789
2023-01-30,16.81999969482422
2023-01-31,17.239999771118164
2023-02-01,18.260000228881836
2023-02-02,18.68000030517578
2023-02-03,18.149999618530273
2023-02-06,17.799999237060547
2023-02-07,18.049999237060547
2023-02-08,17.850000381469727
2023-02-09,17.15999984741211
2023-02-10,16.75
2023-02-13,16.920000076293945
2023-02-14,16.989999771118164
2023-02-15,17.260000228881836
2023-02-16,17.270000457763672
2023-02-17,18.0
2023-02-21,17.56999969482422
2023-02-22,17.489999771118164
2023-02-23,17.90999984741211
2023-02-24,17.280000686645508
2023-02-27,17.170000076293945
2023-02-28,16.690000534057617
2023-03-01,17.079999923706055
2023-03-02,17.40999984741211
2023-03-03,17.84000015258789
2023-03-06,17.59000015258789
2023-03-07,17.3700008392334
2023-03-08,17.450000762939453
2023-03-09,16.739999771118164
2023-03-10,16.440000534057617
2023-03-13,16.979999542236328
2023-03-14,17.510000228881836
2023-03-15,17.719999313354492
2023-03-16,18.209999084472656
2023-03-17,18.100000381469727
2023-03-20,18.149999618530273
2023-03-21,17.959999084472656
2023-03-22,17.729999542236328
2023-03-23,17.40999984741211
2023-03-24,17.31999969482422
2023-03-27,17.540000915527344
2023-03-28,17.219999313354492
2023-03-29,17.280000686645508
2023-03-30,17.520000457763672
2023-03-31,17.90999984741211
2023-04-03,17.450000762939453
2023-04-04,17.100000381469727
2023-04-05,17.030000686645508
2023-04-06,17.049999237060547
2023-04-10,17.329999923706055
2023-04-11,17.3700008392334
2023-04-12,16.81999969482422
2023-04-13,17.18000030517578
2023-04-14,16.729999542236328
2023-04-17,16.729999542236328
2023-04-18,16.5
2023-04-19,16.889999389648438
2023-04-20,16.809999465942383
2023-04-21,16.809999465942383
2023-04-24,16.700000762939453
2023-04-25,16.420000076293945
2023-04-26,16.329999923706055
2023-04-27,16.549999237060547
2023-04-28,16.770000457763672
2023-05-01,16.40999984741211
2023-05-02,16.270000457763672
2023-05-03,15.4399995803833
2023-05-04,15.050000190734863
2023-05-05,15.020000457763672
2023-05-08,14.979999542236328
2023-05-09,14.710000038146973
2023-05-10,14.65999984741211
2023-05-11,14.770000457763672
2023-05-12,14.680000305175781
2023-05-15,15.270000457763672
2023-05-16,15.050000190734863
2023-05-17,15.329999923706055
2023-05-18,15.050000190734863
2023-05-19,14.640000343322754
2023-05-22,14.600000381469727
2023-05-23,14.569999694824219
2023-05-24,14.300000190734863
2023-05-25,14.119999885559082
2023-05-26,14.319999694824219
2023-05-30,14.039999961853027
2023-05-31,14.09000015258789
2023-06-01,14.1899995803833
2023-06-02,14.770000457763672
2023-06-05,14.670000076293945
2023-06-06,14.970000267028809
2023-06-07,15.25
2023-06-08,14.6899995803833
2023-06-09,14.609999656677246
2023-06-12,14.84000015258789
2023-06-13,15.140000343322754
2023-06-14,14.6899995803833
2023-06-15,15.039999961853027
2023-06-16,15.020000457763672
2023-06-20,14.979999542236328
2023-06-21,15.0
2023-06-22,17.600000381469727
2023-06-23,17.989999771118164
2023-06-26,18.420000076293945
2023-06-27,18.780000686645508
2023-06-28,18.790000915527344
2023-06-29,18.979999542236328
2023-06-30,18.84000015258789
2023-07-03,18.260000228881836
2023-07-05,18.290000915527344
2023-07-06,18.059999465942383
2023-07-07,17.959999084472656
2023-07-10,18.020000457763672
2023-07-11,18.3700008392334
2023-07-12,18.510000228881836
2023-07-13,18.739999771118164
2023-07-14,18.75
2023-07-17,18.799999237060547
2023-07-18,18.950000762939453
2023-07-19,18.950000762939453
2023-07-20,18.889999389648438
2023-07-21,19.049999237060547
2023-07-24,19.1299991607666
2023-07-25,18.68000030517578
2023-07-26,19.0
2023-07-27,18.770000457763672
2023-07-28,18.700000762939453
2023-07-31,18.979999542236328
2023-08-01,18.84000015258789
2023-08-02,18.479999542236328
2023-08-03,17.579999923706055
2023-08-04,17.799999237060547
2023-08-07,16.889999389648438
2023-08-08,17.170000076293945
2023-08-09,17.059999465942383
2023-08-10,17.010000228881836
2023-08-11,17.010000228881836
2023-08-14,16.84000015258789
2023-08-15,16.489999771118164
2023-08-16,16.209999084472656
2023-08-17,16.049999237060547
2023-08-18,16.219999313354492
2023-08-21,16.420000076293945
2023-08-22,16.389999389648438
2023-08-23,16.56999969482422
2023-08-24,16.239999771118164
2023-08-25,16.06999969482422
2023-08-28,16.229999542236328
2023-08-29,16.43000030517578
2023-08-30,16.40999984741211
2023-08-31,16.139999389648438
2023-09-01,16.0
2023-09-05,15.289999961853027
2023-09-06,15.210000038146973
2023-09-07,14.65999984741211
2023-09-08,14.399999618530273
2023-09-11,14.949999809265137
2023-09-12,14.829999923706055
2023-09-13,14.920000076293945
2023-09-14,15.270000457763672
2023-09-15,15.550000190734863
2023-09-18,15.329999923706055
2023-09-19,15.300000190734863
2023-09-20,15.3100004196167
2023-09-21,15.140000343322754
2023-09-22,15.380000114440918
2023-09-25,15.390000343322754
2023-09-26,15.260000228881836
2023-09-27,15.0600004196167
2023-09-28,15.25
2023-09-29,14.979999542236328
2023-10-02,14.680000305175781
2023-10-03,14.550000190734863
2023-10-04,14.569999694824219
2023-10-05,14.350000381469727
2023-10-06,14.420000076293945
2023-10-09,14.1899995803833
2023-10-10,14.329999923706055
2023-10-11,13.510000228881836
2023-10-12,13.210000038146973
2023-10-13,13.359999656677246
2023-10-16,13.579999923706055
2023-10-17,14.220000267028809
2023-10-18,13.850000381469727
2023-10-19,13.569999694824219
2023-10-20,13.170000076293945
2023-10-23,12.960000038146973
2023-10-24,13.010000228881836
2023-10-25,12.699999809265137
2023-10-26,12.680000305175781
2023-10-27,12.510000228881836
2023-10-30,12.609999656677246
2023-10-31,12.65999984741211
2023-11-01,12.869999885559082
2023-11-02,12.8100004196167
2023-11-03,13.210000038146973
2023-11-06,13.390000343322754
2023-11-07,13.59000015258789
2023-11-08,13.149999618530273
2023-11-09,13.0
2023-11-10,12.949999809265137
2023-11-13,13.069999694824219
2023-11-14,13.800000190734863
2023-11-15,13.75
2023-11-16,13.739999771118164
2023-11-17,13.654999732971191
2023-11-20,13.930000305175781
2023-11-21,13.649999618530273
2023-11-22,13.729999542236328
2023-11-24,13.899999618530273
2023-11-27,13.729999542236328
2023-11-28,13.649999618530273
2023-11-29,13.59000015258789
2023-11-30,13.649999618530273
2023-12-01,14.0
2023-12-04,14.140000343322754
2023-12-05,14.0
2023-12-06,13.930000305175781
2023-12-07,14.109999656677246
2023-12-08,14.399999618530273
2023-12-11,14.510000228881836
2023-12-12,14.449999809265137
2023-12-13,15.010000228881836
2023-12-14,15.460000038146973
2023-12-15,15.819999694824219
2023-12-18,16.059999465942383
2023-12-19,16.530000686645508
2023-12-20,16.540000915527344
2023-12-21,16.649999618530273
2023-12-22,16.6299991607666
2023-12-26,17.049999237060547
2023-12-27,17.260000228881836
2023-12-28,17.15999984741211
2023-12-29,16.850000381469727
2024-01-02,16.75
2024-01-03,16.209999084472656
2024-01-04,16.079999923706055
2024-01-05,15.75
