Date,Adj Close
2021-03-24,42.5
2021-03-25,41.7599983215332
2021-03-26,41.630001068115234
2021-03-29,40.060001373291016
2021-03-30,40.34000015258789
2021-03-31,42.130001068115234
2021-04-01,43.79999923706055
2021-04-05,43.77000045776367
2021-04-06,44.0099983215332
2021-04-07,42.70000076293945
2021-04-08,40.25
2021-04-09,40.209999084472656
2021-04-12,41.0099983215332
2021-04-13,43.33000183105469
2021-04-14,43.470001220703125
2021-04-15,44.959999084472656
2021-04-16,44.869998931884766
2021-04-19,42.959999084472656
2021-04-20,41.59000015258789
2021-04-21,41.630001068115234
2021-04-22,42.54999923706055
2021-04-23,41.400001525878906
2021-04-26,43.41999816894531
2021-04-27,43.060001373291016
2021-04-28,44.060001373291016
2021-04-29,43.08000183105469
2021-04-30,43.56999969482422
2021-05-03,43.459999084472656
2021-05-04,43.52000045776367
2021-05-05,44.79999923706055
2021-05-06,42.27000045776367
2021-05-07,42.29999923706055
2021-05-10,38.40999984741211
2021-05-11,38.31999969482422
2021-05-12,37.43000030517578
2021-05-13,35.43000030517578
2021-05-14,37.22999954223633
2021-05-17,36.27000045776367
2021-05-18,37.029998779296875
2021-05-19,39.04999923706055
2021-05-20,42.720001220703125
2021-05-21,42.970001220703125
2021-05-24,41.83000183105469
2021-05-25,41.900001525878906
2021-05-26,42.540000915527344
2021-05-27,42.68000030517578
2021-05-28,42.040000915527344
2021-06-01,41.18000030517578
2021-06-02,41.119998931884766
2021-06-03,40.02000045776367
2021-06-04,40.06999969482422
2021-06-07,38.91999816894531
2021-06-08,40.209999084472656
2021-06-09,40.63999938964844
2021-06-10,41.2400016784668
2021-06-11,41.369998931884766
2021-06-14,43.65999984741211
2021-06-15,43.959999084472656
2021-06-16,46.529998779296875
2021-06-17,46.279998779296875
2021-06-18,47.0
2021-06-21,46.15999984741211
2021-06-22,51.4900016784668
2021-06-23,52.040000915527344
2021-06-24,49.72999954223633
2021-06-25,51.220001220703125
2021-06-28,55.439998626708984
2021-06-29,54.81999969482422
2021-06-30,55.59000015258789
2021-07-01,53.810001373291016
2021-07-02,56.09000015258789
2021-07-06,54.439998626708984
2021-07-07,54.5099983215332
2021-07-08,54.81999969482422
2021-07-09,57.439998626708984
2021-07-12,55.77000045776367
2021-07-13,54.2599983215332
2021-07-14,50.93000030517578
2021-07-15,47.45000076293945
2021-07-16,48.52000045776367
2021-07-19,51.290000915527344
2021-07-20,51.58000183105469
2021-07-21,52.66999816894531
2021-07-22,52.970001220703125
2021-07-23,54.619998931884766
2021-07-26,54.52000045776367
2021-07-27,52.790000915527344
2021-07-28,53.27000045776367
2021-07-29,51.65999984741211
2021-07-30,51.5
2021-08-02,56.650001525878906
2021-08-03,60.709999084472656
2021-08-04,58.79999923706055
2021-08-05,57.439998626708984
2021-08-06,54.0
2021-08-09,53.34000015258789
2021-08-10,57.630001068115234
2021-08-11,55.849998474121094
2021-08-12,54.97999954223633
2021-08-13,53.470001220703125
2021-08-16,51.400001525878906
2021-08-17,51.13999938964844
2021-08-18,53.060001373291016
2021-08-19,51.369998931884766
2021-08-20,53.16999816894531
2021-08-23,55.22999954223633
2021-08-24,55.5099983215332
2021-08-25,55.81999969482422
2021-08-26,56.79999923706055
2021-08-27,59.9900016784668
2021-08-30,62.22999954223633
2021-08-31,61.68000030517578
2021-09-01,63.11000061035156
2021-09-02,64.1500015258789
2021-09-03,73.45999908447266
2021-09-07,70.2699966430664
2021-09-08,67.70999908447266
2021-09-09,69.08000183105469
2021-09-10,70.02999877929688
2021-09-13,75.69000244140625
2021-09-14,76.7699966430664
2021-09-15,81.55999755859375
2021-09-16,86.5999984741211
2021-09-17,82.20999908447266
2021-09-20,79.62000274658203
2021-09-21,79.3499984741211
2021-09-22,85.08000183105469
2021-09-23,87.66999816894531
2021-09-24,82.54000091552734
2021-09-27,81.7300033569336
2021-09-28,78.55999755859375
2021-09-29,77.8499984741211
2021-09-30,77.62999725341797
2021-10-01,81.06999969482422
2021-10-04,78.01000213623047
2021-10-05,79.19000244140625
2021-10-06,82.38999938964844
2021-10-07,85.19000244140625
2021-10-08,83.83999633789062
2021-10-11,83.9000015258789
2021-10-12,85.86000061035156
2021-10-13,91.08999633789062
2021-10-14,90.36000061035156
2021-10-15,89.11000061035156
2021-10-18,91.66000366210938
2021-10-19,91.66000366210938
2021-10-20,90.3499984741211
2021-10-21,95.41000366210938
2021-10-22,93.94000244140625
2021-10-25,95.55000305175781
2021-10-26,96.0999984741211
2021-10-27,95.61000061035156
2021-10-28,95.52999877929688
2021-10-29,97.58999633789062
2021-11-01,94.7699966430664
2021-11-02,92.20999908447266
2021-11-03,94.54000091552734
2021-11-04,105.31999969482422
2021-11-05,102.61000061035156
2021-11-08,112.54000091552734
2021-11-09,116.62999725341797
2021-11-10,107.69000244140625
2021-11-11,114.29000091552734
2021-11-12,124.02999877929688
2021-11-15,119.01000213623047
2021-11-16,130.25999450683594
2021-11-17,129.0
2021-11-18,128.00999450683594
2021-11-19,128.52999877929688
2021-11-22,102.81999969482422
2021-11-23,98.95999908447266
2021-11-24,101.52999877929688
2021-11-26,100.20999908447266
2021-11-29,104.44000244140625
2021-11-30,100.80999755859375
2021-12-01,87.45999908447266
2021-12-02,90.47000122070312
2021-12-03,84.04000091552734
2021-12-06,85.94000244140625
2021-12-07,93.91000366210938
2021-12-08,95.13999938964844
2021-12-09,87.30999755859375
2021-12-10,84.22000122070312
2021-12-13,80.55000305175781
2021-12-14,74.48999786376953
2021-12-15,78.37000274658203
2021-12-16,71.01000213623047
2021-12-17,73.73999786376953
2021-12-20,73.0
2021-12-21,81.47000122070312
2021-12-22,79.23999786376953
2021-12-23,81.26000213623047
2021-12-27,83.95999908447266
2021-12-28,80.47000122070312
2021-12-29,80.7699966430664
2021-12-30,82.37999725341797
2021-12-31,80.33000183105469
2022-01-03,75.29000091552734
2022-01-04,72.77999877929688
2022-01-05,69.37000274658203
2022-01-06,70.81999969482422
2022-01-07,70.7300033569336
2022-01-10,70.66999816894531
2022-01-11,73.4000015258789
2022-01-12,71.54000091552734
2022-01-13,65.41999816894531
2022-01-14,59.4900016784668
2022-01-18,57.380001068115234
2022-01-19,56.61000061035156
2022-01-20,55.5
2022-01-21,52.58000183105469
2022-01-24,55.65999984741211
2022-01-25,51.439998626708984
2022-01-26,51.060001373291016
2022-01-27,50.68000030517578
2022-01-28,53.900001525878906
2022-01-31,57.34000015258789
2022-02-01,59.45000076293945
2022-02-02,57.130001068115234
2022-02-03,53.66999816894531
2022-02-04,57.220001220703125
2022-02-07,58.20000076293945
2022-02-08,61.560001373291016
2022-02-09,63.099998474121094
2022-02-10,62.13999938964844
2022-02-11,59.18000030517578
2022-02-14,59.02000045776367
2022-02-15,62.91999816894531
2022-02-16,62.310001373291016
2022-02-17,55.68000030517578
2022-02-18,52.08000183105469
2022-02-22,51.540000915527344
2022-02-23,46.91999816894531
2022-02-24,55.63999938964844
2022-02-25,59.880001068115234
2022-02-28,59.31999969482422
2022-03-01,60.720001220703125
2022-03-02,63.36000061035156
2022-03-03,59.15999984741211
2022-03-04,51.369998931884766
2022-03-07,48.060001373291016
2022-03-08,49.93000030517578
2022-03-09,54.290000915527344
2022-03-10,51.650001525878906
2022-03-11,48.20000076293945
2022-03-14,44.7599983215332
2022-03-15,47.7599983215332
2022-03-16,52.84000015258789
2022-03-17,55.38999938964844
2022-03-18,58.630001068115234
2022-03-21,58.939998626708984
2022-03-22,60.43000030517578
2022-03-23,60.40999984741211
2022-03-24,60.36000061035156
2022-03-25,57.54999923706055
2022-03-28,57.9900016784668
2022-03-29,62.380001068115234
2022-03-30,59.900001525878906
2022-03-31,57.849998474121094
2022-04-01,59.56999969482422
2022-04-04,60.400001525878906
2022-04-05,56.849998474121094
2022-04-06,53.79999923706055
2022-04-07,54.2400016784668
2022-04-08,52.11000061035156
2022-04-11,51.33000183105469
2022-04-12,51.54999923706055
2022-04-13,54.29999923706055
2022-04-14,52.68000030517578
2022-04-18,48.599998474121094
2022-04-19,50.9900016784668
2022-04-20,47.61000061035156
2022-04-21,45.06999969482422
2022-04-22,42.900001525878906
2022-04-25,44.459999084472656
2022-04-26,41.06999969482422
2022-04-27,41.099998474121094
2022-04-28,44.0
2022-04-29,39.43000030517578
2022-05-02,42.40999984741211
2022-05-03,41.15999984741211
2022-05-04,43.560001373291016
2022-05-05,35.65999984741211
2022-05-06,35.81999969482422
2022-05-09,32.20000076293945
2022-05-10,32.70000076293945
2022-05-11,30.860000610351562
2022-05-12,33.68000030517578
2022-05-13,37.79999923706055
2022-05-16,36.65999984741211
2022-05-17,37.33000183105469
2022-05-18,36.45000076293945
2022-05-19,40.68000030517578
2022-05-20,42.65999984741211
2022-05-23,41.79999923706055
2022-05-24,43.2599983215332
2022-05-25,45.720001220703125
2022-05-26,45.91999816894531
2022-05-27,50.58000183105469
2022-05-31,48.849998474121094
2022-06-01,47.4900016784668
2022-06-02,49.310001373291016
2022-06-03,47.66999816894531
2022-06-06,47.72999954223633
2022-06-07,48.5099983215332
2022-06-08,47.220001220703125
2022-06-09,45.34000015258789
2022-06-10,42.45000076293945
2022-06-13,40.599998474121094
2022-06-14,42.06999969482422
2022-06-15,43.84000015258789
2022-06-16,39.970001220703125
2022-06-17,41.959999084472656
2022-06-21,41.95000076293945
2022-06-22,42.36000061035156
2022-06-23,46.11000061035156
2022-06-24,47.75
2022-06-27,46.779998779296875
2022-06-28,43.959999084472656
2022-06-29,43.2400016784668
2022-06-30,41.36000061035156
2022-07-01,41.540000915527344
2022-07-05,44.849998474121094
2022-07-06,44.119998931884766
2022-07-07,45.529998779296875
2022-07-08,46.29999923706055
2022-07-11,38.7599983215332
2022-07-12,38.459999084472656
2022-07-13,37.11000061035156
2022-07-14,34.5
2022-07-15,35.2400016784668
2022-07-18,36.709999084472656
2022-07-19,37.779998779296875
2022-07-20,41.95000076293945
2022-07-21,42.810001373291016
2022-07-22,39.15999984741211
2022-07-25,38.900001525878906
2022-07-26,37.22999954223633
2022-07-27,39.290000915527344
2022-07-28,39.810001373291016
2022-07-29,40.97999954223633
2022-08-01,41.869998931884766
2022-08-02,42.83000183105469
2022-08-03,45.2599983215332
2022-08-04,44.189998626708984
2022-08-05,45.810001373291016
2022-08-08,47.869998931884766
2022-08-09,47.150001525878906
2022-08-10,52.66999816894531
2022-08-11,47.52000045776367
2022-08-12,48.7599983215332
2022-08-15,48.689998626708984
2022-08-16,48.150001525878906
2022-08-17,45.68000030517578
2022-08-18,45.41999816894531
2022-08-19,43.369998931884766
2022-08-22,41.959999084472656
2022-08-23,43.54999923706055
2022-08-24,45.83000183105469
2022-08-25,46.130001068115234
2022-08-26,44.310001373291016
2022-08-29,43.380001068115234
2022-08-30,42.130001068115234
2022-08-31,42.09000015258789
2022-09-01,38.33000183105469
2022-09-02,38.40999984741211
2022-09-06,38.869998931884766
2022-09-07,40.459999084472656
2022-09-08,41.790000915527344
2022-09-09,44.08000183105469
2022-09-12,46.099998474121094
2022-09-13,42.869998931884766
2022-09-14,44.709999084472656
2022-09-15,44.13999938964844
2022-09-16,41.560001373291016
2022-09-19,40.959999084472656
2022-09-20,41.27000045776367
2022-09-21,41.0
2022-09-22,38.790000915527344
2022-09-23,36.790000915527344
2022-09-26,36.31999969482422
2022-09-27,37.83000183105469
2022-09-28,38.220001220703125
2022-09-29,36.27000045776367
2022-09-30,36.16999816894531
2022-10-03,37.0099983215332
2022-10-04,40.310001373291016
2022-10-05,40.0
2022-10-06,39.619998931884766
2022-10-07,36.91999816894531
2022-10-10,35.52000045776367
2022-10-11,35.630001068115234
2022-10-12,34.720001220703125
2022-10-13,34.689998626708984
2022-10-14,33.529998779296875
2022-10-17,36.709999084472656
2022-10-18,37.59000015258789
2022-10-19,36.33000183105469
2022-10-20,36.470001220703125
2022-10-21,36.47999954223633
2022-10-24,36.33000183105469
2022-10-25,38.310001373291016
2022-10-26,36.189998626708984
2022-10-27,37.11000061035156
2022-10-28,36.47999954223633
2022-10-31,35.91999816894531
2022-11-01,35.279998779296875
2022-11-02,32.04999923706055
2022-11-03,31.75
2022-11-04,30.520000457763672
2022-11-07,29.399999618530273
2022-11-08,28.139999389648438
2022-11-09,26.729999542236328
2022-11-10,29.770000457763672
2022-11-11,33.040000915527344
2022-11-14,30.940000534057617
2022-11-15,32.380001068115234
2022-11-16,30.469999313354492
2022-11-17,28.540000915527344
2022-11-18,28.270000457763672
2022-11-21,27.649999618530273
2022-11-22,26.90999984741211
2022-11-23,28.170000076293945
2022-11-25,27.700000762939453
2022-11-28,27.75
2022-11-29,27.510000228881836
2022-11-30,29.829999923706055
2022-12-01,30.299999237060547
2022-12-02,30.84000015258789
2022-12-05,28.969999313354492
2022-12-06,28.540000915527344
2022-12-07,27.790000915527344
2022-12-08,29.700000762939453
2022-12-09,29.3799991607666
2022-12-12,29.1200008392334
2022-12-13,29.229999542236328
2022-12-14,29.969999313354492
2022-12-15,28.149999618530273
2022-12-16,28.18000030517578
2022-12-19,26.40999984741211
2022-12-20,26.549999237060547
2022-12-21,25.940000534057617
2022-12-22,25.3700008392334
2022-12-23,24.75
2022-12-27,23.670000076293945
2022-12-28,23.709999084472656
2022-12-29,25.309999465942383
2022-12-30,25.469999313354492
2023-01-03,25.549999237060547
2023-01-04,26.139999389648438
2023-01-05,24.31999969482422
2023-01-06,24.31999969482422
2023-01-09,25.239999771118164
2023-01-10,26.270000457763672
2023-01-11,26.700000762939453
2023-01-12,27.1299991607666
2023-01-13,27.690000534057617
2023-01-17,27.780000686645508
2023-01-18,27.860000610351562
2023-01-19,26.450000762939453
2023-01-20,27.6200008392334
2023-01-23,28.760000228881836
2023-01-24,28.389999389648438
2023-01-25,27.959999084472656
2023-01-26,28.84000015258789
2023-01-27,29.639999389648438
2023-01-30,29.06999969482422
2023-01-31,29.350000381469727
2023-02-01,31.469999313354492
2023-02-02,34.689998626708984
2023-02-03,31.0
2023-02-06,29.790000915527344
2023-02-07,30.399999618530273
2023-02-08,30.049999237060547
2023-02-09,29.059999465942383
2023-02-10,27.6299991607666
2023-02-13,28.969999313354492
2023-02-14,30.610000610351562
2023-02-15,33.0
2023-02-16,35.58000183105469
2023-02-17,35.33000183105469
2023-02-21,33.650001525878906
2023-02-22,33.349998474121094
2023-02-23,32.75
2023-02-24,31.440000534057617
2023-02-27,31.149999618530273
2023-02-28,31.979999542236328
2023-03-01,31.75
2023-03-02,33.400001525878906
2023-03-03,35.27000045776367
2023-03-06,34.869998931884766
2023-03-07,35.790000915527344
2023-03-08,36.79999923706055
2023-03-09,34.54999923706055
2023-03-10,33.0
2023-03-13,34.2400016784668
2023-03-14,34.099998474121094
2023-03-15,34.77000045776367
2023-03-16,35.04999923706055
2023-03-17,34.08000183105469
2023-03-20,34.709999084472656
2023-03-21,35.439998626708984
2023-03-22,34.47999954223633
2023-03-23,35.4900016784668
2023-03-24,35.130001068115234
2023-03-27,34.83000183105469
2023-03-28,34.849998474121094
2023-03-29,35.459999084472656
2023-03-30,36.79999923706055
2023-03-31,39.16999816894531
2023-04-03,38.470001220703125
2023-04-04,38.68000030517578
2023-04-05,37.68000030517578
2023-04-06,37.29999923706055
2023-04-10,36.650001525878906
2023-04-11,36.380001068115234
2023-04-12,35.560001373291016
2023-04-13,35.18000030517578
2023-04-14,33.29999923706055
2023-04-17,34.59000015258789
2023-04-18,35.2599983215332
2023-04-19,34.459999084472656
2023-04-20,33.40999984741211
2023-04-21,34.59000015258789
2023-04-24,32.869998931884766
2023-04-25,31.25
2023-04-26,31.969999313354492
2023-04-27,32.79999923706055
2023-04-28,31.540000915527344
2023-05-01,31.719999313354492
2023-05-02,30.93000030517578
2023-05-03,31.329999923706055
2023-05-04,32.15999984741211
2023-05-05,32.810001373291016
2023-05-08,33.209999084472656
2023-05-09,33.41999816894531
2023-05-10,32.599998474121094
2023-05-11,32.279998779296875
2023-05-12,32.34000015258789
2023-05-15,33.06999969482422
2023-05-16,32.369998931884766
2023-05-17,33.47999954223633
2023-05-18,34.84000015258789
2023-05-19,34.040000915527344
2023-05-22,34.970001220703125
2023-05-23,34.68000030517578
2023-05-24,34.2599983215332
2023-05-25,34.290000915527344
2023-05-26,36.0
2023-05-30,36.79999923706055
2023-05-31,39.150001525878906
2023-06-01,39.650001525878906
2023-06-02,41.439998626708984
2023-06-05,42.15999984741211
2023-06-06,44.68000030517578
2023-06-07,42.70000076293945
2023-06-08,42.790000915527344
2023-06-09,43.849998474121094
2023-06-12,44.88999938964844
2023-06-13,46.7400016784668
2023-06-14,46.18000030517578
2023-06-15,45.91999816894531
2023-06-16,43.7400016784668
2023-06-20,42.93000030517578
2023-06-21,41.380001068115234
2023-06-22,39.040000915527344
2023-06-23,38.619998931884766
2023-06-26,37.70000076293945
2023-06-27,39.36000061035156
2023-06-28,39.72999954223633
2023-06-29,39.16999816894531
2023-06-30,40.13999938964844
2023-07-03,39.54999923706055
2023-07-05,39.77000045776367
2023-07-06,45.09000015258789
2023-07-07,46.130001068115234
2023-07-10,47.119998931884766
2023-07-11,46.970001220703125
2023-07-12,47.91999816894531
2023-07-13,49.02000045776367
2023-07-14,46.630001068115234
2023-07-17,48.68000030517578
2023-07-18,49.720001220703125
2023-07-19,49.900001525878906
2023-07-20,48.540000915527344
2023-07-21,48.7599983215332
2023-07-24,46.81999969482422
2023-07-25,48.7400016784668
2023-07-26,46.7599983215332
2023-07-27,46.45000076293945
2023-07-28,48.290000915527344
2023-07-31,49.52000045776367
2023-08-01,48.400001525878906
2023-08-02,47.0
2023-08-03,46.68000030517578
2023-08-04,35.11000061035156
2023-08-07,35.599998474121094
2023-08-08,36.06999969482422
2023-08-09,35.90999984741211
2023-08-10,35.0099983215332
2023-08-11,35.790000915527344
2023-08-14,36.130001068115234
2023-08-15,34.720001220703125
2023-08-16,33.47999954223633
2023-08-17,32.2400016784668
2023-08-18,32.720001220703125
2023-08-21,32.400001525878906
2023-08-22,32.279998779296875
2023-08-23,32.7599983215332
2023-08-24,31.510000228881836
2023-08-25,28.860000610351562
2023-08-28,28.299999237060547
2023-08-29,28.010000228881836
2023-08-30,27.969999313354492
2023-08-31,27.049999237060547
2023-09-01,26.760000228881836
2023-09-05,26.510000228881836
2023-09-06,25.84000015258789
2023-09-07,26.579999923706055
2023-09-08,26.850000381469727
2023-09-11,26.049999237060547
2023-09-12,24.850000381469727
2023-09-13,25.06999969482422
2023-09-14,25.190000534057617
2023-09-15,24.31999969482422
2023-09-18,24.049999237060547
2023-09-19,23.889999389648438
2023-09-20,24.09000015258789
2023-09-21,23.959999084472656
2023-09-22,24.219999313354492
2023-09-25,24.1200008392334
2023-09-26,23.139999389648438
2023-09-27,23.34000015258789
2023-09-28,23.809999465942383
2023-09-29,24.030000686645508
2023-10-02,23.920000076293945
2023-10-03,23.020000457763672
2023-10-04,22.389999389648438
2023-10-05,22.309999465942383
2023-10-06,22.989999771118164
2023-10-09,23.299999237060547
2023-10-10,24.350000381469727
2023-10-11,24.700000762939453
2023-10-12,23.43000030517578
2023-10-13,22.940000534057617
2023-10-16,23.649999618530273
2023-10-17,24.209999084472656
